Geneid	all_features_anno	WT1	WT2	WT3	WT4	KO1	KO2	KO3	KO4
ENSMUSG00000095217	H2bc15	37	0	30	2	0	15	0	0
ENSMUSG00000085331	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058773	H1f5	139	4	127	25	165	168	122	169
ENSMUSG00000101972	H3c11	0	0	0	0	0	1	0	0
ENSMUSG00000069309	H2ac22	0	0	0	7	0	0	10	4
ENSMUSG00000106281	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069308	H2bc22	0	0	0	9	0	0	0	0
ENSMUSG00000069307	H2bc23	1	0	2	0	0	0	0	0
ENSMUSG00000094248	H2ac23	38	3	56	27	70	28	48	71
ENSMUSG00000105256	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069306	H4c17	6	0	0	1	0	0	0	24
ENSMUSG00000069305	H4c18	18	0	0	5	0	0	0	12
ENSMUSG00000094777	H2ac24	89	4	108	53	150	73	130	168
ENSMUSG00000106440	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069303	H2bc24	1	0	1	1	0	0	0	0
ENSMUSG00000080770	Gm11278	0	0	0	0	0	0	0	0
ENSMUSG00000088148	Mir1983	0	0	0	0	0	0	0	0
ENSMUSG00000081576	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105839	n-TStga2	0	0	0	0	0	0	0	0
ENSMUSG00000085393	NA	0	0	0	0	0	0	0	0
ENSMUSG00000006720	Zfp184	0	1	139	12	0	0	0	208
ENSMUSG00000078917	NA	0	0	0	0	2	0	0	0
ENSMUSG00000081265	NA	0	0	0	0	0	0	0	0
ENSMUSG00000016982	Pom121l2	0	0	0	0	0	0	0	0
ENSMUSG00000006179	Prss16	0	0	0	0	0	1	0	173
ENSMUSG00000085827	NA	0	0	0	0	0	0	0	0
ENSMUSG00000043145	NA	1	0	0	0	0	0	77	0
ENSMUSG00000104608	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069302	H2ac12	0	1	0	0	1	0	0	0
ENSMUSG00000062727	H2bc12	0	0	0	1	0	0	45	19
ENSMUSG00000060639	H4c9	527	7	253	49	510	119	488	492
ENSMUSG00000069301	H2ac11	0	0	21	6	29	17	0	32
ENSMUSG00000105433	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069300	H2bc11	0	1	0	1	71	1	75	99
ENSMUSG00000114817	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083873	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082869	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084072	Gm11285	0	0	0	0	0	0	1	1
ENSMUSG00000076237	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069299	Vmn1r188	0	0	0	0	0	0	0	0
ENSMUSG00000081334	Vmn1r-ps94	0	0	0	0	0	0	0	0
ENSMUSG00000099611	Vmn1r189	0	0	0	0	0	0	0	0
ENSMUSG00000081469	Vmn1r-ps95	0	0	0	0	0	0	0	0
ENSMUSG00000114620	Vmn1r-ps96	0	0	0	0	0	0	0	0
ENSMUSG00000083167	Vmn1r-ps97	0	0	0	0	0	0	0	0
ENSMUSG00000089973	Vmn1r190-ps	0	0	0	0	0	0	0	0
ENSMUSG00000083319	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095916	Vmn1r191	0	0	0	0	0	0	0	0
ENSMUSG00000083348	Vmn1r-ps99	0	0	0	0	0	0	0	0
ENSMUSG00000099787	Vmn1r192	0	0	0	0	0	0	0	0
ENSMUSG00000096817	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095684	NA	0	0	0	0	0	0	0	0
ENSMUSG00000046932	Vmn1r193	0	0	0	0	0	0	0	0
ENSMUSG00000069297	Vmn1r194	0	0	0	0	0	0	0	0
ENSMUSG00000069296	Vmn1r195	0	0	0	0	0	0	0	0
ENSMUSG00000084038	NA	0	0	3	0	0	0	0	0
ENSMUSG00000069295	Vmn1r196	0	0	0	0	0	0	0	0
ENSMUSG00000082785	Vmn1r-ps100	0	0	0	0	0	0	0	0
ENSMUSG00000069294	Vmn1r197	0	0	0	0	0	0	0	0
ENSMUSG00000114499	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095125	Vmn1r198	0	0	0	0	0	0	0	0
ENSMUSG00000114666	Vmn1r-ps101	0	0	0	0	0	0	0	0
ENSMUSG00000069292	Vmn1r199	0	0	0	0	0	0	0	0
ENSMUSG00000081080	Vmn1r-ps102	0	0	0	0	0	0	0	0
ENSMUSG00000101073	Vmn1r200	0	0	0	0	0	0	0	0
ENSMUSG00000084924	Vmn1r-ps103	0	0	0	0	0	0	0	0
ENSMUSG00000081283	Vmn1r-ps104	0	0	0	0	0	0	0	0
ENSMUSG00000083940	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094898	Vmn1r201	0	0	0	0	0	0	0	0
ENSMUSG00000081717	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080697	Vmn1r-ps107	0	0	0	0	0	0	0	0
ENSMUSG00000081495	Vmn1r-ps108	0	0	0	0	0	0	0	0
ENSMUSG00000094379	Vmn1r202	0	0	0	0	0	0	0	0
ENSMUSG00000069289	Vmn1r203	0	0	0	0	0	0	0	0
ENSMUSG00000087688	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094637	Vmn1r204	0	0	0	0	0	0	0	0
ENSMUSG00000100296	Vmn1r205	0	0	0	0	0	0	0	0
ENSMUSG00000101578	Vmn1r206	0	0	0	0	0	0	0	0
ENSMUSG00000081914	Vmn1r-ps109	0	0	0	0	0	0	0	0
ENSMUSG00000083413	Vmn1r-ps110	0	0	0	0	0	0	0	0
ENSMUSG00000082178	Gm11307	0	0	0	1	0	0	0	0
ENSMUSG00000083673	Vmn1r-ps111	0	0	0	0	0	0	0	0
ENSMUSG00000085221	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084136	Vmn1r207	0	0	0	0	0	0	0	0
ENSMUSG00000082540	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081531	Vmn1r-ps113	0	0	0	0	0	0	0	0
ENSMUSG00000080730	NA	0	0	0	0	0	0	0	0
ENSMUSG00000071493	Vmn1r208	0	0	0	0	0	0	0	0
ENSMUSG00000087643	NA	0	0	0	0	0	0	0	0
ENSMUSG00000071491	Vmn1r209	0	0	0	0	0	0	0	0
ENSMUSG00000061296	Vmn1r210	0	0	0	0	0	0	0	0
ENSMUSG00000083297	Vmn1r-ps114	0	0	0	0	0	0	0	0
ENSMUSG00000063998	Vmn1r211	0	0	0	0	0	0	0	0
ENSMUSG00000082037	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089615	Gm23774	0	0	0	0	0	0	0	0
ENSMUSG00000071490	Vmn1r212	0	0	0	0	1	0	0	0
ENSMUSG00000114527	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094264	Gm11320	0	0	0	0	0	0	0	0
ENSMUSG00000082340	Gm11321	0	0	0	0	0	0	0	0
ENSMUSG00000082268	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094485	Gm11322	0	0	0	0	0	0	0	0
ENSMUSG00000081060	Gm11318	0	0	0	0	0	0	0	0
ENSMUSG00000079064	NA	0	0	0	0	0	0	0	0
ENSMUSG00000060024	Vmn1r213	0	0	0	0	0	0	0	0
ENSMUSG00000082656	Vmn1r-ps125	0	0	0	0	0	0	0	0
ENSMUSG00000061829	Vmn1r214	0	0	0	0	0	0	0	0
ENSMUSG00000114394	Gm19153	0	0	0	0	0	0	0	0
ENSMUSG00000083124	Vmn1r-ps126	0	0	0	0	0	0	0	0
ENSMUSG00000099917	Vmn1r215	0	0	0	0	0	0	0	0
ENSMUSG00000115697	NA	0	0	0	0	0	0	0	0
ENSMUSG00000116057	Vmn1r216	0	0	0	0	0	0	0	0
ENSMUSG00000080861	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081912	Vmn1r-ps127	0	0	0	0	0	0	0	0
ENSMUSG00000115791	Vmn1r217	0	0	0	0	0	0	0	0
ENSMUSG00000084315	Vmn1r-ps128	0	0	0	0	0	0	0	0
ENSMUSG00000115020	Vmn1r218	0	0	0	0	0	0	0	0
ENSMUSG00000061376	Vmn1r219	0	0	0	0	0	0	0	0
ENSMUSG00000096099	Vmn1r220	0	0	0	0	0	0	0	0
ENSMUSG00000114699	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080794	Vmn1r-ps132	0	0	0	0	0	0	0	0
ENSMUSG00000082316	Vmn1r221	0	0	0	0	0	0	0	0
ENSMUSG00000114811	NA	0	0	0	0	0	0	0	0
ENSMUSG00000061022	Vmn1r222	0	0	0	0	0	0	0	0
ENSMUSG00000069280	Vmn1r223	0	0	0	0	0	0	0	0
ENSMUSG00000082593	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084096	Vmn1r-ps135	0	0	0	0	0	0	0	0
ENSMUSG00000085488	4930557F10Rik	0	0	0	0	0	0	0	0
ENSMUSG00000085122	4933404K08Rik	0	0	0	0	0	0	0	0
ENSMUSG00000080698	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087097	4930586N03Rik	0	0	0	0	0	0	0	0
ENSMUSG00000046351	Zfp322a	15	0	227	108	13	27	89	52
ENSMUSG00000083667	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036376	Abt1	298	10	418	224	310	135	95	298
ENSMUSG00000085024	C230035I16Rik	0	0	36	3	0	1	10	0
ENSMUSG00000113440	NA	0	0	28	0	0	0	2	25
ENSMUSG00000000706	Btn1a1	0	0	0	0	0	0	0	0
ENSMUSG00000053216	Btn2a2	0	0	0	0	0	0	0	0
ENSMUSG00000104750	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085016	Gm11335	0	0	0	0	0	1	0	0
ENSMUSG00000060981	H4c8	0	0	0	0	12	2	14	14
ENSMUSG00000061991	H2ac10	0	0	0	0	0	0	8	0
ENSMUSG00000105109	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099517	H3c8	0	0	0	0	28	2	0	35
ENSMUSG00000114456	H2bc9	0	1	0	0	19	0	0	36
ENSMUSG00000100210	H3c7	6	0	0	0	0	4	0	0
ENSMUSG00000069274	H4c6	0	0	0	0	0	0	0	0
ENSMUSG00000052565	H1f3	8	0	4	30	80	68	8	11
ENSMUSG00000069273	H3c6	191	6	0	14	25	31	0	1
ENSMUSG00000069272	H2ac8	140	2	284	105	459	154	222	278
ENSMUSG00000104771	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058385	H2bc8	0	0	11	0	0	0	0	0
ENSMUSG00000069268	H2bc7	0	0	0	0	1	0	0	0
ENSMUSG00000071478	H2ac7	0	0	0	0	1	0	1	0
ENSMUSG00000105924	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099583	H3c4	5	0	0	1	0	0	0	0
ENSMUSG00000061482	H4c4	292	44	388	137	481	241	274	246
ENSMUSG00000047246	H2bc6	1	0	63	2	11	48	0	123
ENSMUSG00000051627	H1f4	190	5	169	113	103	118	124	199
ENSMUSG00000080741	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084753	Gm22452	0	0	0	0	0	0	0	0
ENSMUSG00000069270	H2ac6	95	0	0	0	5	1	1	3
ENSMUSG00000088030	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104997	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018102	H2bc4	4	225	99	210	536	132	436	271
ENSMUSG00000036211	H1f6	0	0	0	0	0	0	0	0
ENSMUSG00000060678	H4c3	0	0	0	46	13	3	0	6
ENSMUSG00000006611	Hfe	0	0	0	0	0	0	1	170
ENSMUSG00000083206	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036181	H1f2	60	741	5	87	21	12	89	21
ENSMUSG00000069310	H3c3	0	0	1	21	26	0	32	38
ENSMUSG00000080999	H2ac5-ps	0	0	0	0	0	0	0	20
ENSMUSG00000106595	NA	0	0	0	0	0	0	0	0
ENSMUSG00000075031	H2bc3	0	0	0	3	0	24	3	27
ENSMUSG00000061615	H2ac4	0	1	43	7	99	69	76	118
ENSMUSG00000106203	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069267	H3c2	0	0	0	4	10	0	0	0
ENSMUSG00000075029	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069266	H4c2	0	0	0	0	0	0	0	0
ENSMUSG00000060093	H4c1	0	0	0	0	0	0	0	0
ENSMUSG00000069265	H3c1	0	0	0	0	0	0	0	21
ENSMUSG00000049539	H1f1	0	0	0	0	0	18	2	0
ENSMUSG00000064140	Trim38	0	0	0	0	0	0	0	0
ENSMUSG00000087173	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036110	Slc17a2	0	0	0	0	0	0	0	0
ENSMUSG00000036083	Slc17a3	0	0	0	0	0	0	0	0
ENSMUSG00000021335	Slc17a1	0	0	0	0	0	0	0	0
ENSMUSG00000021336	Slc17a4	0	0	0	0	0	0	0	0
ENSMUSG00000082558	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050799	H2bc1	0	0	0	0	0	0	0	1
ENSMUSG00000060081	H2ac1	0	0	0	0	0	0	0	0
ENSMUSG00000105874	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021337	Scgn	62	1	0	0	0	0	0	0
ENSMUSG00000087603	NA	4	0	0	0	0	0	0	0
ENSMUSG00000021338	Carmil1	3	120	0	0	0	5	1	0
ENSMUSG00000081707	Gm11343	0	0	0	0	0	0	0	0
ENSMUSG00000083409	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089580	Gm23340	0	0	0	0	0	0	0	0
ENSMUSG00000081909	Gm11341	0	0	0	0	0	0	0	0
ENSMUSG00000118631	NA	0	0	0	0	0	0	0	0
ENSMUSG00000016756	Cmah	47	376	34	2	0	0	0	0
ENSMUSG00000084788	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083165	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089413	Gm22013	0	0	0	0	0	0	0	0
ENSMUSG00000036006	Ripor2	271	673	812	223	727	338	277	643
ENSMUSG00000085603	NA	93	216	154	234	147	32	455	324
ENSMUSG00000085861	Armh2	0	0	0	0	0	0	0	0
ENSMUSG00000006715	Gmnn	251	260	362	171	972	579	573	943
ENSMUSG00000019132	BC005537	185	408	949	254	990	208	437	665
ENSMUSG00000064811	Gm22358	0	0	0	0	0	0	0	0
ENSMUSG00000006717	Acot13	496	669	308	69	458	126	530	575
ENSMUSG00000035958	Tdp2	154	2	306	39	223	154	215	315
ENSMUSG00000006711	D130043K22Rik	0	0	0	0	0	0	0	0
ENSMUSG00000086796	4932702P03Rik	0	0	0	0	0	0	0	0
ENSMUSG00000035936	Aldh5a1	1	0	0	0	0	0	0	56
ENSMUSG00000086448	NA	0	0	4	0	0	0	0	0
ENSMUSG00000021340	Gpld1	0	0	0	0	0	0	0	0
ENSMUSG00000021339	Mrs2	5	0	238	146	357	219	183	188
ENSMUSG00000114228	NA	0	0	0	0	0	0	0	0
ENSMUSG00000035910	Dcdc2a	0	0	0	0	0	0	0	0
ENSMUSG00000082667	NA	0	0	0	0	0	0	0	0
ENSMUSG00000048978	Nrsn1	0	0	0	0	0	0	0	0
ENSMUSG00000114427	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083919	Tpi-rs8	0	0	0	0	0	0	0	0
ENSMUSG00000080840	Gm11349	2	5	1	4	10	4	0	8
ENSMUSG00000082161	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086531	Gm11351	0	0	0	0	0	0	0	0
ENSMUSG00000084358	Gm11352	0	0	0	0	0	0	0	0
ENSMUSG00000084811	1700092E19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000114660	NA	0	0	0	0	0	0	0	0
ENSMUSG00000060198	Gm11353	48	69	37	51	69	21	48	69
ENSMUSG00000114225	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045835	Hdgfl1	0	0	0	0	0	0	0	0
ENSMUSG00000114342	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081653	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082236	NA	0	0	0	0	0	0	0	0
ENSMUSG00000114646	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021342	Prl	0	0	0	0	0	0	0	0
ENSMUSG00000057170	Prl3d1	0	0	0	0	0	0	0	0
ENSMUSG00000062737	Prl3d2	0	0	0	0	0	0	0	0
ENSMUSG00000062201	Prl3d3	0	0	0	0	0	0	0	0
ENSMUSG00000017922	Prl3c1	0	0	0	0	0	0	0	0
ENSMUSG00000038891	Prl3b1	0	0	0	0	0	0	0	0
ENSMUSG00000038883	Prl3a1	0	0	0	0	0	0	0	0
ENSMUSG00000086698	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118612	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083096	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069259	Prl6a1	0	0	0	0	0	0	0	0
ENSMUSG00000089749	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082306	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018259	Prl8a2	0	0	0	0	0	0	0	0
ENSMUSG00000069258	Prl2b1	0	0	0	0	0	0	0	0
ENSMUSG00000021345	Prl8a6	0	0	0	0	0	0	0	0
ENSMUSG00000021346	Prl8a8	0	0	0	0	0	0	0	0
ENSMUSG00000006490	Prl8a9	0	0	0	0	0	0	0	0
ENSMUSG00000019756	Prl8a1	0	0	0	0	0	0	0	0
ENSMUSG00000021347	Prl7b1	0	0	0	0	0	0	0	0
ENSMUSG00000006488	Prl7a1	0	0	0	0	0	0	0	0
ENSMUSG00000046899	Prl7a2	0	0	0	0	0	0	0	0
ENSMUSG00000083946	Gm11359	0	0	0	0	0	0	0	0
ENSMUSG00000021348	Prl7d1	0	0	0	0	0	0	0	0
ENSMUSG00000060738	Prl7c1	0	0	0	0	0	0	0	0
ENSMUSG00000022886	Prl2a1	0	0	0	0	0	0	0	0
ENSMUSG00000062551	Prl2c1	0	0	0	0	0	0	0	0
ENSMUSG00000095744	Gm22476	0	0	0	0	0	0	0	0
ENSMUSG00000113672	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113281	Gm11360	0	0	0	0	0	0	0	0
ENSMUSG00000113916	Gm18881	0	0	0	0	0	0	0	0
ENSMUSG00000005891	Prl4a1	0	0	0	0	0	0	0	0
ENSMUSG00000114182	NA	0	0	0	0	0	0	0	0
ENSMUSG00000017064	Prl5a1	0	0	0	0	0	0	0	0
ENSMUSG00000113061	Rps18-ps5	986	1521	1089	828	1321	538	1817	2045
ENSMUSG00000113418	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113216	NA	0	0	0	0	0	2	0	0
ENSMUSG00000085936	NA	0	3	1	28	0	5	225	57
ENSMUSG00000086785	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099158	Mir6368	0	0	0	0	0	7	0	0
ENSMUSG00000092093	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082861	NA	6	6	12	4	4	6	6	11
ENSMUSG00000113352	Gm34639	0	0	0	0	0	0	0	0
ENSMUSG00000076431	Sox4	204	369	159	78	83	182	477	347
ENSMUSG00000086363	A330102I10Rik	0	0	0	0	0	0	0	0
ENSMUSG00000082730	NA	0	0	0	0	0	0	0	0
ENSMUSG00000006191	Cdkal1	89	276	233	46	157	56	47	116
ENSMUSG00000086423	NA	0	0	0	0	0	0	0	0
ENSMUSG00000016477	E2f3	6	185	285	9	36	106	70	239
ENSMUSG00000086893	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085188	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113366	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083676	NA	1	5	6	2	3	1	5	6
ENSMUSG00000038732	Mboat1	109	2	0	0	58	2	0	14
ENSMUSG00000084669	Gm23206	0	0	0	0	0	0	0	0
ENSMUSG00000082648	Gm11366	0	0	0	0	0	0	0	0
ENSMUSG00000049115	Agtr1a	0	0	1	67	155	116	2	0
ENSMUSG00000113424	NA	3	0	2	3	10	0	23	1
ENSMUSG00000083882	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038462	Uqcrfs1	1265	883	1603	901	1298	524	1018	2467
ENSMUSG00000086263	4930519D14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000069255	Dusp22	65	0	68	1	88	2	105	53
ENSMUSG00000081905	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021356	Irf4	99	2	88	0	0	1	0	10
ENSMUSG00000113515	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021357	Exoc2	12	503	585	95	282	77	128	414
ENSMUSG00000076430	Hus1b	0	0	0	0	0	0	0	0
ENSMUSG00000056257	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082014	NA	0	0	0	0	0	0	0	0
ENSMUSG00000114161	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084175	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087460	4930401O12Rik	0	0	0	0	0	0	0	0
ENSMUSG00000087662	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085620	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088693	Gm22330	0	0	0	0	0	0	0	0
ENSMUSG00000087140	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089052	Gm23351	0	0	0	0	0	0	0	0
ENSMUSG00000090863	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038415	Foxq1	0	0	0	0	0	0	0	0
ENSMUSG00000087220	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038408	1700018A04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000087276	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038402	Foxf2	0	184	1	1	0	0	0	0
ENSMUSG00000098266	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065843	Gm25186	0	0	0	0	0	0	0	0
ENSMUSG00000086144	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050295	Foxc1	0	0	0	0	0	0	0	0
ENSMUSG00000038372	Gmds	134	0	409	293	315	16	324	196
ENSMUSG00000113119	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083149	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113935	NA	0	0	0	0	29	0	0	0
ENSMUSG00000112944	NA	1	0	120	0	0	28	1	46
ENSMUSG00000113965	NA	0	119	75	2	0	2	1	0
ENSMUSG00000085770	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113449	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118652	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044951	Mylk4	0	0	0	0	0	0	0	0
ENSMUSG00000098788	NA	0	0	0	0	0	0	0	0
ENSMUSG00000042874	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021400	Wrnip1	98	1	2	11	358	143	3	289
ENSMUSG00000044734	Serpinb1a	427	80	368	70	132	187	200	711
ENSMUSG00000081433	Serpinb1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000079049	Serpinb1c	0	0	0	0	0	0	0	0
ENSMUSG00000074973	NA	0	0	0	0	0	0	0	0
ENSMUSG00000042842	Serpinb6b	19	1	225	106	2	111	113	256
ENSMUSG00000114185	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045827	Serpinb9	166	25	323	3	433	10	140	3
ENSMUSG00000021403	Serpinb9b	0	0	0	0	0	0	0	0
ENSMUSG00000113726	Gm36099	0	0	0	0	0	0	0	0
ENSMUSG00000051029	Serpinb1b	0	0	0	0	0	0	0	0
ENSMUSG00000083653	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082893	Gm11383	2	2	4	6	14	7	14	11
ENSMUSG00000021404	Serpinb9c	0	0	0	0	0	0	0	0
ENSMUSG00000054266	Serpinb9d	0	0	0	0	0	0	0	0
ENSMUSG00000081237	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113703	NA	0	0	0	0	0	0	0	0
ENSMUSG00000062342	Serpinb9e	0	0	0	0	0	0	0	0
ENSMUSG00000038327	Serpinb9f	0	0	0	0	0	0	0	0
ENSMUSG00000071452	Serpinb9h	0	0	0	0	0	0	0	0
ENSMUSG00000057726	Serpinb9g	0	0	0	0	0	0	0	0
ENSMUSG00000081903	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081288	Gm11386	0	0	0	0	0	0	0	0
ENSMUSG00000082722	NA	0	0	0	0	0	0	0	0
ENSMUSG00000112963	Gm6093	0	0	0	0	0	0	0	0
ENSMUSG00000089229	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113016	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113398	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083042	NA	0	0	0	0	0	0	0	0
ENSMUSG00000047889	Serpinb6d	0	0	0	0	0	0	0	0
ENSMUSG00000082986	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097202	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097931	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097190	Gm11394	0	0	0	0	0	0	0	0
ENSMUSG00000097054	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080317	Vmn2r-ps94	0	0	0	0	0	0	0	0
ENSMUSG00000069248	Serpinb6e	0	0	0	0	0	0	0	0
ENSMUSG00000052180	Serpinb6c	0	0	0	0	0	0	0	0
ENSMUSG00000060147	Serpinb6a	362	11	33	84	3	118	246	465
ENSMUSG00000085457	1110046J04Rik	0	0	0	0	0	2	0	0
ENSMUSG00000046949	Nqo2	33	81	82	61	435	125	242	493
ENSMUSG00000021408	Ripk1	131	3	148	93	149	167	211	154
ENSMUSG00000090628	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091462	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038286	Bphl	278	9	185	219	151	91	263	754
ENSMUSG00000058672	Tubb2a	0	241	38	108	214	72	3	186
ENSMUSG00000113591	4930447K03Rik	0	0	0	0	0	0	0	0
ENSMUSG00000114067	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113645	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045136	Tubb2b	0	0	0	0	0	0	0	1
ENSMUSG00000113883	NA	0	0	0	0	0	0	0	0
ENSMUSG00000071451	Psmg4	315	696	528	97	329	78	394	357
ENSMUSG00000038267	Slc22a23	1	0	251	1	12	31	87	74
ENSMUSG00000088573	NA	0	0	0	17	0	0	0	0
ENSMUSG00000113430	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113843	Gm6129	1	1	1	0	2	3	0	2
ENSMUSG00000114170	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113998	Gm40909	0	0	0	0	0	0	0	0
ENSMUSG00000113554	NA	0	1	0	0	0	0	0	1
ENSMUSG00000113185	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021411	Pxdc1	0	0	0	0	0	0	0	82
ENSMUSG00000086786	Gm15908	0	0	0	0	0	0	0	0
ENSMUSG00000113044	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113615	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113822	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113457	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038246	Fam50b	0	0	0	0	0	0	0	0
ENSMUSG00000113484	NA	0	0	0	0	0	0	0	0
ENSMUSG00000114127	Gm8231	0	1	0	0	0	1	0	1
ENSMUSG00000113170	NA	0	1	0	0	0	0	0	0
ENSMUSG00000021413	Prpf4b	139	452	1127	332	339	153	300	521
ENSMUSG00000021414	Fam217a	0	0	0	0	0	0	0	0
ENSMUSG00000021415	4933417A18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000098209	Gm8245	0	0	0	0	0	0	0	0
ENSMUSG00000021416	Eci3	0	0	0	0	1	0	0	0
ENSMUSG00000113066	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085962	NA	0	0	0	0	0	0	0	0
ENSMUSG00000021417	Eci2	621	615	814	507	1179	186	651	759
ENSMUSG00000114061	NA	0	0	0	0	0	0	0	0
